Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion
32,neutral,10,-550,15,29,0.643550239420573,0.0984144341170038,0.659090909090909
32,neutral,11,-500,17,27,0.451985123743057,0.0935064935064935,0.613636363636364
32,neutral,12,-450,18,27,0.396415272588246,0.0904176904176904,0.6
32,neutral,13,-400,17,25,0.376477571234912,0.0963585434173669,0.595238095238095
32,neutral,14,-350,15,25,0.49783842823918,0.103731815306768,0.625
32,neutral,15,-300,17,27,0.451985123743057,0.0935064935064935,0.613636363636364
32,neutral,16,-250,21,27,0.246133069538909,0.0828752642706131,0.5625
32,neutral,17,-200,21,27,0.246133069538909,0.0828752642706131,0.5625
32,neutral,18,-150,21,27,0.246133069538909,0.0828752642706131,0.5625
32,neutral,19,-100,22,24,0.0851578083403068,0.0852607709750567,0.521739130434783
32,neutral,20,-50,26,21,-0.209091797858559,0.0842474769635805,0.446808510638298
32,neutral,21,0,28,17,-0.487703206345136,0.0922305764411027,0.377777777777778
32,neutral,22,50,32,15,-0.740400065410491,0.0952853598014888,0.319148936170213
32,neutral,23,100,32,15,-0.740400065410491,0.0952853598014888,0.319148936170213
32,neutral,24,150,30,18,-0.499955951529087,0.0868409392999557,0.375
32,neutral,25,200,30,17,-0.555525802683898,0.0899297423887588,0.361702127659574
32,neutral,26,250,31,15,-0.709147521906387,0.0962621607782898,0.326086956521739
32,neutral,27,300,33,15,-0.77070541490582,0.0943668753009148,0.3125
32,neutral,28,350,33,15,-0.77070541490582,0.0943668753009148,0.3125
32,neutral,29,400,33,15,-0.77070541490582,0.0943668753009148,0.3125
32,neutral,30,450,30,16,-0.614366302706831,0.0933929458519623,0.347826086956522
32,neutral,31,500,27,18,-0.396415272588246,0.0904176904176904,0.4
32,neutral,32,550,27,20,-0.293761118528163,0.0851441241685144,0.425531914893617
32,neutral,33,600,25,22,-0.125163142954006,0.0836601307189543,0.468085106382979
32,neutral,34,650,20,25,0.218253566020018,0.0879961740793879,0.555555555555556
32,neutral,35,700,16,27,0.510825623765991,0.096969696969697,0.627906976744186
32,neutral,36,750,12,34,1.01523067972906,0.108985507246377,0.739130434782609
32,neutral,37,800,10,36,1.24593700342497,0.122635355512068,0.782608695652174
32,neutral,38,850,8,39,1.53623450841081,0.142963514519732,0.829787234042553
32,neutral,39,900,6,39,1.80449849500548,0.179162609542356,0.866666666666667
32,neutral,40,950,6,39,1.80449849500548,0.179162609542356,0.866666666666667
32,neutral,41,1000,6,39,1.80449849500548,0.179162609542356,0.866666666666667
32,neutral,42,1050,6,39,1.80449849500548,0.179162609542356,0.866666666666667
32,neutral,43,1100,6,39,1.80449849500548,0.179162609542356,0.866666666666667
32,neutral,44,1150,6,39,1.80449849500548,0.179162609542356,0.866666666666667
32,neutral,45,1200,6,37,1.75253875607477,0.180512820512821,0.86046511627907
32,neutral,46,1250,9,35,1.31824089787487,0.133432171979244,0.795454545454545
32,neutral,47,1300,9,33,1.26025364022453,0.135113904163394,0.785714285714286
32,neutral,48,1350,9,33,1.26025364022453,0.135113904163394,0.785714285714286
32,neutral,49,1400,6,33,1.63974326192943,0.183696900114811,0.846153846153846
32,neutral,50,1450,8,30,1.2776605201171,0.150433944069431,0.789473684210526
32,neutral,51,1500,9,31,1.19869574722509,0.137009189640769,0.775
32,neutral,52,1550,9,33,1.26025364022453,0.135113904163394,0.785714285714286
32,neutral,53,1600,9,33,1.26025364022453,0.135113904163394,0.785714285714286
32,neutral,54,1650,9,33,1.26025364022453,0.135113904163394,0.785714285714286
32,neutral,55,1700,9,35,1.31824089787487,0.133432171979244,0.795454545454545
32,neutral,56,1750,9,34,1.28966752543082,0.134248665141114,0.790697674418605
32,neutral,57,1800,9,31,1.19869574722509,0.137009189640769,0.775
34,facilitating,1,-1000,21,14,-0.393904285707088,0.115477145148356,0.4
34,facilitating,2,-950,29,15,-0.643550239420573,0.0984144341170038,0.340909090909091
34,facilitating,3,-900,30,18,-0.499955951529087,0.0868409392999557,0.375
34,facilitating,4,-850,30,18,-0.499955951529087,0.0868409392999557,0.375
34,facilitating,5,-800,30,18,-0.499955951529087,0.0868409392999557,0.375
34,facilitating,6,-750,27,17,-0.451985123743057,0.0935064935064935,0.386363636363636
34,facilitating,7,-700,27,18,-0.396415272588246,0.0904176904176904,0.4
34,facilitating,8,-650,28,18,-0.432133355190326,0.0891417733522997,0.391304347826087
34,facilitating,9,-600,27,21,-0.246133069538908,0.0828752642706131,0.4375
34,facilitating,10,-550,22,22,0,0.0888888888888889,0.5
34,facilitating,11,-500,21,25,0.170625517030763,0.0857273141814865,0.543478260869565
34,facilitating,12,-450,21,25,0.170625517030763,0.0857273141814865,0.543478260869565
34,facilitating,13,-400,21,27,0.246133069538909,0.0828752642706131,0.5625
34,facilitating,14,-350,21,26,0.209091797858559,0.0842474769635805,0.553191489361702
34,facilitating,15,-300,23,24,0.0416726964005681,0.0833695180199739,0.51063829787234
34,facilitating,16,-250,24,24,0,0.0816326530612245,0.5
34,facilitating,17,-200,24,24,0,0.0816326530612245,0.5
34,facilitating,18,-150,24,22,-0.0851578083403068,0.0852607709750567,0.478260869565217
34,facilitating,19,-100,22,18,-0.195744577126095,0.0984984984984985,0.45
34,facilitating,20,-50,23,18,-0.239229689065834,0.0966072455434158,0.439024390243902
34,facilitating,21,0,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
34,facilitating,22,50,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
34,facilitating,23,100,20,17,-0.158224005214894,0.105923344947735,0.459459459459459
34,facilitating,24,150,20,24,0.178248231406319,0.0895968143354903,0.545454545454545
34,facilitating,25,200,18,26,0.359374000907897,0.0917899031106578,0.590909090909091
34,facilitating,26,250,18,27,0.396415272588246,0.0904176904176904,0.6
34,facilitating,27,300,17,27,0.451985123743057,0.0935064935064935,0.613636363636364
34,facilitating,28,350,15,29,0.643550239420573,0.0984144341170038,0.659090909090909
34,facilitating,29,400,11,31,1.00764051046238,0.118702553485162,0.738095238095238
34,facilitating,30,450,7,33,1.49664241828876,0.16318407960199,0.825
34,facilitating,31,500,6,38,1.77885606439215,0.17982017982018,0.863636363636364
34,facilitating,32,550,6,39,1.80449849500548,0.179162609542356,0.866666666666667
34,facilitating,33,600,6,39,1.80449849500548,0.179162609542356,0.866666666666667
34,facilitating,34,650,6,39,1.80449849500548,0.179162609542356,0.866666666666667
34,facilitating,35,700,6,39,1.80449849500548,0.179162609542356,0.866666666666667
34,facilitating,36,750,3,40,2.44853900561713,0.310405643738977,0.930232558139535
34,facilitating,37,800,3,42,2.496741107435,0.309243697478992,0.933333333333333
34,facilitating,38,850,3,42,2.496741107435,0.309243697478992,0.933333333333333
34,facilitating,39,900,3,42,2.496741107435,0.309243697478992,0.933333333333333
34,facilitating,40,950,3,42,2.496741107435,0.309243697478992,0.933333333333333
34,facilitating,41,1000,3,39,2.42353770341171,0.311030741410488,0.928571428571429
34,facilitating,42,1050,3,39,2.42353770341171,0.311030741410488,0.928571428571429
34,facilitating,43,1100,3,39,2.42353770341171,0.311030741410488,0.928571428571429
34,facilitating,44,1150,1,39,3.27083556379891,0.691983122362869,0.975
34,facilitating,45,1200,0,38,4.34380542185368,2.02597402597403,1
34,facilitating,46,1250,0,36,4.29045944114839,2.02739726027397,1
34,facilitating,47,1300,0,37,4.31748811353631,2.02666666666667,1
34,facilitating,48,1350,0,39,4.36944785246702,2.0253164556962,1
34,facilitating,49,1400,0,40,4.39444915467244,2.02469135802469,1
34,facilitating,50,1450,0,42,4.44265125649032,2.02352941176471,1
34,facilitating,51,1500,0,42,4.44265125649032,2.02352941176471,1
34,facilitating,52,1550,0,42,4.44265125649032,2.02352941176471,1
34,facilitating,53,1600,0,42,4.44265125649032,2.02352941176471,1
34,facilitating,54,1650,0,40,4.39444915467244,2.02469135802469,1
34,facilitating,55,1700,0,39,4.36944785246702,2.0253164556962,1
34,facilitating,56,1750,0,37,4.31748811353631,2.02666666666667,1
34,facilitating,57,1800,0,33,4.20469261939097,2.02985074626866,1
34,filler,1,-1000,18,22,0.195744577126095,0.0984984984984985,0.55
34,filler,2,-950,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
34,filler,3,-900,17,24,0.336472236621213,0.0979591836734694,0.585365853658537
34,filler,4,-850,15,26,0.536304709066976,0.102251978088862,0.634146341463415
34,filler,5,-800,14,27,0.640037355245997,0.105329153605016,0.658536585365854
34,filler,6,-750,8,30,1.2776605201171,0.150433944069431,0.789473684210526
34,filler,7,-700,6,33,1.63974326192943,0.183696900114811,0.846153846153846
34,filler,8,-650,6,35,1.69773051957978,0.182015167930661,0.853658536585366
34,filler,9,-600,8,33,1.37147927533475,0.147497805092186,0.804878048780488
34,filler,10,-550,9,32,1.2299482907292,0.136032388663968,0.780487804878049
34,filler,11,-500,10,30,1.06635142644989,0.128024980483997,0.75
34,filler,12,-450,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,13,-400,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,14,-350,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,15,-300,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,16,-250,12,29,0.858661619037519,0.113898305084746,0.707317073170732
34,filler,17,-200,14,27,0.640037355245997,0.105329153605016,0.658536585365854
34,filler,18,-150,15,27,0.573345980747325,0.100879765395894,0.642857142857143
34,filler,19,-100,15,27,0.573345980747325,0.100879765395894,0.642857142857143
34,filler,20,-50,15,27,0.573345980747325,0.100879765395894,0.642857142857143
34,filler,21,0,15,27,0.573345980747325,0.100879765395894,0.642857142857143
34,filler,22,50,12,28,0.824175442966349,0.115087719298246,0.7
34,filler,23,100,12,28,0.824175442966349,0.115087719298246,0.7
34,filler,24,150,15,27,0.573345980747325,0.100879765395894,0.642857142857143
34,filler,25,200,15,26,0.536304709066976,0.102251978088862,0.634146341463415
34,filler,26,250,12,26,0.751416088683921,0.117735849056604,0.684210526315789
34,filler,27,300,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,28,350,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,29,400,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,30,450,12,30,0.89199803930511,0.112786885245902,0.714285714285714
34,filler,31,500,10,30,1.06635142644989,0.128024980483997,0.75
34,filler,32,550,9,32,1.2299482907292,0.136032388663968,0.780487804878049
34,filler,33,600,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,34,650,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,35,700,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,36,750,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,37,800,7,33,1.49664241828876,0.16318407960199,0.825
34,filler,38,850,6,35,1.69773051957978,0.182015167930661,0.853658536585366
34,filler,39,900,8,33,1.37147927533475,0.147497805092186,0.804878048780488
34,filler,40,950,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,41,1000,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,42,1050,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,43,1100,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,44,1150,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,45,1200,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,46,1250,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,47,1300,9,33,1.26025364022453,0.135113904163394,0.785714285714286
34,filler,48,1350,8,33,1.37147927533475,0.147497805092186,0.804878048780488
34,filler,49,1400,6,31,1.57818536893,0.185592185592186,0.837837837837838
34,filler,50,1450,6,32,1.6094379124341,0.184615384615385,0.842105263157895
34,filler,51,1500,6,33,1.63974326192943,0.183696900114811,0.846153846153846
34,filler,52,1550,6,33,1.63974326192943,0.183696900114811,0.846153846153846
34,filler,53,1600,6,31,1.57818536893,0.185592185592186,0.837837837837838
34,filler,54,1650,6,30,1.54592450671177,0.186633039092056,0.833333333333333
34,filler,55,1700,6,33,1.63974326192943,0.183696900114811,0.846153846153846
34,filler,56,1750,6,33,1.63974326192943,0.183696900114811,0.846153846153846
34,filler,57,1800,6,27,1.44238382777093,0.19020979020979,0.818181818181818
34,neutral,1,-1000,15,32,0.740400065410491,0.0952853598014888,0.680851063829787
34,neutral,2,-950,14,31,0.775838896405059,0.100711548987411,0.688888888888889
34,neutral,3,-900,15,33,0.77070541490582,0.0943668753009148,0.6875
34,neutral,4,-850,15,32,0.740400065410491,0.0952853598014888,0.680851063829787
34,neutral,5,-800,15,31,0.709147521906386,0.0962621607782898,0.673913043478261
34,neutral,6,-750,15,33,0.77070541490582,0.0943668753009148,0.6875
34,neutral,7,-700,15,31,0.709147521906386,0.0962621607782898,0.673913043478261
34,neutral,8,-650,18,29,0.466619531261495,0.0879523591387998,0.617021276595745
34,neutral,9,-600,20,27,0.293761118528163,0.0851441241685144,0.574468085106383
34,neutral,10,-550,21,27,0.246133069538909,0.0828752642706131,0.5625
34,neutral,11,-500,21,24,0.130620182417064,0.087327954437589,0.533333333333333
34,neutral,12,-450,22,24,0.0851578083403068,0.0852607709750567,0.521739130434783
34,neutral,13,-400,24,24,0,0.0816326530612245,0.5
34,neutral,14,-350,24,24,0,0.0816326530612245,0.5
34,neutral,15,-300,24,23,-0.0416726964005681,0.0833695180199739,0.48936170212766
34,neutral,16,-250,26,20,-0.256719846847814,0.0865163368614818,0.434782608695652
34,neutral,17,-200,28,18,-0.432133355190326,0.0891417733522997,0.391304347826087
34,neutral,18,-150,30,18,-0.499955951529087,0.0868409392999557,0.375
34,neutral,19,-100,30,18,-0.499955951529087,0.0868409392999557,0.375
34,neutral,20,-50,31,15,-0.709147521906387,0.0962621607782898,0.326086956521739
34,neutral,21,0,33,15,-0.77070541490582,0.0943668753009148,0.3125
34,neutral,22,50,33,15,-0.77070541490582,0.0943668753009148,0.3125
34,neutral,23,100,33,13,-0.908855753386637,0.103924820342731,0.282608695652174
34,neutral,24,150,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
34,neutral,25,200,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
34,neutral,26,250,33,12,-0.985816794522765,0.109850746268657,0.266666666666667
34,neutral,27,300,34,12,-1.01523067972906,0.108985507246377,0.260869565217391
34,neutral,28,350,36,12,-1.07158361628019,0.107397260273973,0.25
34,neutral,29,400,34,12,-1.01523067972906,0.108985507246377,0.260869565217391
34,neutral,30,450,29,12,-0.858661619037519,0.113898305084746,0.292682926829268
34,neutral,31,500,19,20,0.0500104205746614,0.100062539086929,0.512820512820513
34,neutral,32,550,10,31,1.09861228866811,0.126984126984127,0.75609756097561
34,neutral,33,600,9,39,1.42500887330058,0.130579613590939,0.8125
34,neutral,34,650,6,40,1.8294997972109,0.178537511870845,0.869565217391304
34,neutral,35,700,6,42,1.87770189902878,0.17737556561086,0.875
34,neutral,36,750,6,42,1.87770189902878,0.17737556561086,0.875
34,neutral,37,800,3,42,2.496741107435,0.309243697478992,0.933333333333333
34,neutral,38,850,3,43,2.51999796959927,0.308702791461412,0.934782608695652
34,neutral,39,900,5,42,2.04475598369195,0.205347593582888,0.893617021276596
34,neutral,40,950,6,42,1.87770189902878,0.17737556561086,0.875
34,neutral,41,1000,3,43,2.51999796959927,0.308702791461412,0.934782608695652
34,neutral,42,1050,3,45,2.56494935746154,0.307692307692308,0.9375
34,neutral,43,1100,4,42,2.2454266791541,0.245751633986928,0.91304347826087
34,neutral,44,1150,6,42,1.87770189902878,0.17737556561086,0.875
34,neutral,45,1200,6,42,1.87770189902878,0.17737556561086,0.875
34,neutral,46,1250,6,41,1.85389125033506,0.177942539388323,0.872340425531915
34,neutral,47,1300,8,39,1.53623450841081,0.142963514519732,0.829787234042553
34,neutral,48,1350,9,37,1.37304913436987,0.131929824561404,0.804347826086957
34,neutral,49,1400,9,34,1.28966752543082,0.134248665141114,0.790697674418605
34,neutral,50,1450,10,30,1.06635142644989,0.128024980483997,0.75
34,neutral,51,1500,11,30,0.975379648244161,0.119743406985032,0.731707317073171
34,neutral,52,1550,7,32,1.46633706879343,0.164102564102564,0.82051282051282
34,neutral,53,1600,6,33,1.63974326192943,0.183696900114811,0.846153846153846
34,neutral,54,1650,6,31,1.57818536893,0.185592185592186,0.837837837837838
34,neutral,55,1700,7,25,1.22377543162212,0.172549019607843,0.78125
34,neutral,56,1750,9,24,0.947381318944186,0.146079484425349,0.727272727272727
34,neutral,57,1800,9,21,0.816761136527122,0.151774785801714,0.7
37,facilitating,1,-1000,9,28,1.09861228866811,0.140350877192982,0.756756756756757
37,facilitating,2,-950,9,33,1.26025364022453,0.135113904163394,0.785714285714286
37,facilitating,3,-900,9,35,1.31824089787487,0.133432171979244,0.795454545454545
37,facilitating,4,-850,12,33,0.985816794522765,0.109850746268657,0.733333333333333
37,facilitating,5,-800,12,30,0.89199803930511,0.112786885245902,0.714285714285714
37,facilitating,6,-750,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,7,-700,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,8,-650,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,9,-600,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,10,-550,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,11,-500,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,12,-450,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,13,-400,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,14,-350,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,15,-300,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,16,-250,13,27,0.711496319228142,0.11043771043771,0.675
37,facilitating,17,-200,12,28,0.824175442966349,0.115087719298246,0.7
37,facilitating,18,-150,14,27,0.640037355245997,0.105329153605016,0.658536585365854
37,facilitating,19,-100,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,20,-50,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
37,facilitating,21,0,15,29,0.643550239420573,0.0984144341170038,0.659090909090909
37,facilitating,22,50,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
37,facilitating,23,100,15,28,0.609064063349404,0.0996038483305037,0.651162790697674
37,facilitating,24,150,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,25,200,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,26,250,15,26,0.536304709066976,0.102251978088862,0.634146341463415
37,facilitating,27,300,15,28,0.609064063349404,0.0996038483305037,0.651162790697674
37,facilitating,28,350,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,29,400,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,30,450,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,31,500,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,32,550,15,27,0.573345980747325,0.100879765395894,0.642857142857143
37,facilitating,33,600,14,27,0.640037355245997,0.105329153605016,0.658536585365854
37,facilitating,34,650,12,29,0.858661619037519,0.113898305084746,0.707317073170732
37,facilitating,35,700,12,26,0.751416088683921,0.117735849056604,0.684210526315789
37,facilitating,36,750,11,24,0.756326082181477,0.127772848269743,0.685714285714286
37,facilitating,37,800,9,24,0.947381318944186,0.146079484425349,0.727272727272727
37,facilitating,38,850,12,24,0.672944473242426,0.120816326530612,0.666666666666667
37,facilitating,39,900,12,24,0.672944473242426,0.120816326530612,0.666666666666667
37,facilitating,40,950,12,26,0.751416088683921,0.117735849056604,0.684210526315789
37,facilitating,41,1000,14,26,0.602996083565648,0.106701366297983,0.65
37,facilitating,42,1050,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,43,1100,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,44,1150,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,45,1200,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,46,1250,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,47,1300,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,48,1350,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,facilitating,49,1400,15,22,0.372675285285174,0.108960573476703,0.594594594594595
37,facilitating,50,1450,16,21,0.264692554227082,0.107117688513037,0.567567567567568
37,facilitating,51,1500,16,24,0.395312736644146,0.101422387136673,0.6
37,facilitating,52,1550,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,facilitating,53,1600,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,facilitating,54,1650,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,facilitating,55,1700,16,24,0.395312736644146,0.101422387136673,0.6
37,facilitating,56,1750,12,24,0.672944473242426,0.120816326530612,0.666666666666667
37,facilitating,57,1800,9,23,0.905708622543618,0.147816349384099,0.71875
37,filler,1,-1000,20,12,-0.494696241836107,0.128780487804878,0.375
37,filler,2,-950,22,12,-0.587786664902119,0.124444444444444,0.352941176470588
37,filler,3,-900,21,16,-0.264692554227082,0.107117688513037,0.432432432432432
37,filler,4,-850,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,5,-800,21,17,-0.205852054204149,0.103654485049834,0.447368421052632
37,filler,6,-750,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,filler,7,-700,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,filler,8,-650,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,filler,9,-600,21,13,-0.465363249689233,0.120585701981051,0.382352941176471
37,filler,10,-550,22,12,-0.587786664902119,0.124444444444444,0.352941176470588
37,filler,11,-500,24,12,-0.672944473242426,0.120816326530612,0.333333333333333
37,filler,12,-450,21,13,-0.465363249689233,0.120585701981051,0.382352941176471
37,filler,13,-400,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,filler,14,-350,21,16,-0.264692554227082,0.107117688513037,0.432432432432432
37,filler,15,-300,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,16,-250,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,17,-200,20,18,-0.102654154060083,0.102834541858932,0.473684210526316
37,filler,18,-150,18,20,0.102654154060083,0.102834541858932,0.526315789473684
37,filler,19,-100,18,20,0.102654154060083,0.102834541858932,0.526315789473684
37,filler,20,-50,18,18,0,0.108108108108108,0.5
37,filler,21,0,19,18,-0.052643733485422,0.105336105336105,0.486486486486487
37,filler,22,50,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,23,100,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,24,150,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,25,200,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,26,250,20,18,-0.102654154060083,0.102834541858932,0.473684210526316
37,filler,27,300,18,18,0,0.108108108108108,0.5
37,filler,28,350,18,18,0,0.108108108108108,0.5
37,filler,29,400,18,18,0,0.108108108108108,0.5
37,filler,30,450,18,18,0,0.108108108108108,0.5
37,filler,31,500,18,18,0,0.108108108108108,0.5
37,filler,32,550,18,18,0,0.108108108108108,0.5
37,filler,33,600,18,18,0,0.108108108108108,0.5
37,filler,34,650,18,18,0,0.108108108108108,0.5
37,filler,35,700,18,18,0,0.108108108108108,0.5
37,filler,36,750,18,18,0,0.108108108108108,0.5
37,filler,37,800,18,18,0,0.108108108108108,0.5
37,filler,38,850,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,39,900,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,40,950,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,41,1000,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
37,filler,42,1050,22,15,-0.372675285285174,0.108960573476703,0.405405405405405
37,filler,43,1100,20,16,-0.217064505237827,0.109386548410939,0.444444444444444
37,filler,44,1150,17,20,0.158224005214894,0.105923344947735,0.540540540540541
37,filler,45,1200,15,21,0.327212911208416,0.111027756939235,0.583333333333333
37,filler,46,1250,15,23,0.416160397224912,0.10706932052162,0.605263157894737
37,filler,47,1300,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,filler,48,1350,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,filler,49,1400,15,22,0.372675285285174,0.108960573476703,0.594594594594595
37,filler,50,1450,15,20,0.279584862219162,0.113296616837136,0.571428571428571
37,filler,51,1500,16,18,0.114410351177744,0.114660114660115,0.529411764705882
37,filler,52,1550,17,19,0.108213584640233,0.108424908424908,0.527777777777778
37,filler,53,1600,15,21,0.327212911208416,0.111027756939235,0.583333333333333
37,filler,54,1650,14,21,0.393904285707088,0.115477145148356,0.6
37,filler,55,1700,12,24,0.672944473242426,0.120816326530612,0.666666666666667
37,filler,56,1750,12,20,0.494696241836107,0.128780487804878,0.625
37,filler,57,1800,10,18,0.566395474920801,0.149292149292149,0.642857142857143
37,neutral,1,-1000,15,24,0.45783309362548,0.10533245556287,0.615384615384615
37,neutral,2,-950,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,neutral,3,-900,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,neutral,4,-850,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,neutral,5,-800,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,neutral,6,-750,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
37,neutral,7,-700,19,22,0.143100843640673,0.0957264957264957,0.536585365853659
37,neutral,8,-650,21,21,0,0.0930232558139535,0.5
37,neutral,9,-600,21,21,0,0.0930232558139535,0.5
37,neutral,10,-550,21,21,0,0.0930232558139535,0.5
37,neutral,11,-500,19,21,0.0976384695639161,0.097793679189028,0.525
37,neutral,12,-450,19,21,0.0976384695639161,0.097793679189028,0.525
37,neutral,13,-400,21,21,0,0.0930232558139535,0.5
37,neutral,14,-350,21,21,0,0.0930232558139535,0.5
37,neutral,15,-300,21,21,0,0.0930232558139535,0.5
37,neutral,16,-250,21,20,-0.0476280489892546,0.0952921157118548,0.48780487804878
37,neutral,17,-200,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,neutral,18,-150,24,15,-0.45783309362548,0.10533245556287,0.384615384615385
37,neutral,19,-100,24,17,-0.336472236621213,0.0979591836734694,0.414634146341463
37,neutral,20,-50,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
37,neutral,21,0,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
37,neutral,22,50,24,19,-0.22825865198098,0.0920983778126635,0.441860465116279
37,neutral,23,100,25,20,-0.218253566020018,0.0879961740793879,0.444444444444444
37,neutral,24,150,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429
37,neutral,25,200,21,19,-0.0976384695639161,0.097793679189028,0.475
37,neutral,26,250,21,19,-0.0976384695639161,0.097793679189028,0.475
37,neutral,27,300,21,17,-0.205852054204149,0.103654485049834,0.447368421052632
37,neutral,28,350,21,16,-0.264692554227082,0.107117688513037,0.432432432432432
37,neutral,29,400,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
37,neutral,30,450,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,neutral,31,500,23,15,-0.416160397224912,0.10706932052162,0.394736842105263
37,neutral,32,550,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,neutral,33,600,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
37,neutral,34,650,21,14,-0.393904285707088,0.115477145148356,0.4
37,neutral,35,700,23,12,-0.631271776841858,0.122553191489362,0.342857142857143
37,neutral,36,750,23,12,-0.631271776841858,0.122553191489362,0.342857142857143
